sample_code,Neutrophil,T_cell,Monocyte,B_cell,NK_cell,NLR_score,label,arm
S104_week_4,0.016556779724845,-1.4945248198860581,0.3746803337994689,-0.24498254428684985,1.0921094652891974,1.511081599610903,0,week_4
S105_week_4,0.28690058429920656,0.637694633171669,-1.2340973726830273,1.4231553535956045,-0.3149985129858591,-0.3507940488724624,0,week_4
S106_week_4,0.23856284817742165,-0.6328471025555844,0.066723808011374,0.04520154343126847,-0.6623593955248236,0.8714099507330061,0,week_4
S108_week_4,0.4831618686648629,-1.1506935349244163,1.404970509368054,-0.9406663890395958,-0.5884679106456839,1.6338554035892792,0,week_4
S111_week_4,-0.9036391678941582,1.0751243820395753,0.5112058602703519,-0.07722261870696966,1.2135352993072737,-1.9787635499337335,0,week_4
S112_week_4,-0.23327925253955045,0.10170047407543266,0.003002795611785569,-1.1473684629560117,1.2946802381068587,-0.3349797266149831,0,week_4
S123_week_4,0.4826937834437041,-0.22482419008222415,0.25937090685372716,-1.2144760789180291,-0.04157697608859319,0.7075179735259283,0,week_4
S124_week_4,-0.09516590936016642,0.5463408762399243,0.11201378242313696,0.6242528445926513,-0.030223395110702447,-0.6415067856000908,0,week_4
S125_week_4,0.6039666153048521,-0.5401018119854679,-0.8296864572578503,-0.02431632016672559,0.39434857295382597,1.1440684272903199,0,week_4
S126_week_4,0.5619702444654358,-0.5255154632279877,0.5953651086276571,-0.8798490298441468,0.08400716852863355,1.0874857076934235,0,week_4
S128_week_4,1.3130414258749663,0.012010610518519236,0.0067810724777883314,0.01796814536155536,0.2522375006200188,1.3010308153564472,0,week_4
S129_week_4,-1.193704752302785,0.5477294501231695,1.114704960096286,-0.9854794727132784,1.7079250740006846,-1.7414342024259546,0,week_4
S130_week_4,0.20333440562690677,-0.0876284373727634,0.1674642077556768,-0.25613967952829714,-1.0624386193906104,0.2909628429996702,0,week_4
S131_week_4,0.39273057473851986,0.14708741898703473,0.3687176309058878,0.28388286428133974,0.5869626849489179,0.24564315575148513,0,week_4
